yyyy-mm,departure_port,departure_lon,departure_lat,arrival_port,arrival_lon,arrival_lat,route,nonimal_fare_(AUD),real_fare_(AUD)
2023-Jan,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,728,747
2023-Jan,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,180,185
2023-Jan,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,255,262
2023-Jan,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,465,477
2023-Jan,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,477,490
2023-Jan,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,558,573
2023-Jan,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,474,487
2023-Jan,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,169,174
2023-Jan,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,277,284
2023-Jan,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,256,263
2023-Jan,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,585,600
2023-Jan,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,172,177
2023-Jan,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,898,922
2023-Feb,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,630,647
2023-Feb,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,455,467
2023-Feb,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,608,624
2023-Feb,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,450,462
2023-Feb,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,298,306
2023-Feb,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,647,664
2023-Feb,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,398,409
2023-Feb,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,448,460
2023-Feb,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,404,415
2023-Feb,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,450,462
2023-Feb,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,232,238
2023-Feb,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,558,573
2023-Feb,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,168,172
2023-Feb,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,285,293
2023-Feb,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,465,477
2023-Feb,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,506,519
2023-Feb,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,660,677
2023-Feb,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,510,524
2023-Feb,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,169,174
2023-Feb,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,241,247
2023-Feb,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,254,261
2023-Feb,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,668,686
2023-Feb,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,183,188
2023-Feb,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,748,768
2023-Dec,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,703,710
2023-Dec,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,487,492
2023-Dec,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,912,921
2023-Dec,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,409,413
2023-Dec,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,220,222
2023-Dec,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,648,654
2023-Dec,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,428,432
2023-Dec,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,603,609
2023-Dec,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,549,554
2023-Dec,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,509,514
2023-Dec,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,342,345
2023-Dec,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,847,855
2023-Dec,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,311,314
2023-Dec,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,272,275
2023-Dec,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,438,442
2023-Dec,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,686,693
2023-Dec,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,850,858
2023-Dec,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,698,705
2023-Dec,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,247,249
2023-Dec,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,201,203
2023-Dec,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,424,428
2023-Dec,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,849,857
2023-Dec,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,285,288
2023-Dec,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,961,970
2023-Aug,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,636,640
2023-Aug,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,408,410
2023-Aug,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,605,609
2023-Aug,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,557,560
2023-Aug,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,178,179
2023-Aug,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,408,410
2023-Aug,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,244,245
2023-Aug,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,350,352
2023-Aug,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,647,651
2023-Aug,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,337,339
2023-Aug,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,258,260
2023-Aug,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,588,592
2023-Aug,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,154,155
2023-Aug,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,154,155
2023-Aug,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,419,422
2023-Aug,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,604,608
2023-Aug,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,844,849
2023-Aug,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,638,642
2023-Aug,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,118,119
2023-Aug,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,195,196
2023-Aug,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,210,211
2023-Aug,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,420,423
2023-Aug,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,148,149
2023-Aug,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,417,420
2023-Apr,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,604,615
2023-Apr,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,338,344
2023-Apr,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,379,386
2023-Apr,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,319,325
2023-Apr,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,163,166
2023-Apr,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,482,491
2023-Apr,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,245,249
2023-Apr,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,404,411
2023-Apr,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,433,441
2023-Apr,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,278,283
2023-Apr,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,204,208
2023-Apr,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,618,629
2023-Apr,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,150,153
2023-Apr,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,150,153
2023-Apr,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,465,473
2023-Apr,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,526,535
2023-Apr,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,1099,1119
2023-Apr,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,406,413
2023-Apr,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,132,134
2023-Apr,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,155,158
2023-Apr,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,238,242
2023-Apr,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,510,519
2023-Apr,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,148,151
2023-Apr,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,558,568
2022-Sep,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,689,730
2022-Sep,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,879,932
2022-Sep,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,518,549
2022-Sep,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,764,810
2022-Sep,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,302,320
2022-Sep,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,825,875
2022-Sep,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,533,565
2022-Sep,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,510,541
2022-Sep,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,623,660
2022-Sep,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,557,590
2022-Sep,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,364,386
2022-Sep,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,918,973
2022-Sep,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,278,295
2022-Sep,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,298,316
2022-Sep,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,398,422
2022-Sep,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,992,1052
2022-Sep,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,898,952
2022-Sep,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,710,753
2022-Sep,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,222,235
2022-Sep,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,472,500
2022-Sep,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,469,497
2022-Sep,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,905,959
2022-Sep,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,221,234
2022-Sep,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,984,1043
2022-Oct,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,669,696
2022-Oct,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,493,513
2022-Oct,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,538,560
2022-Oct,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,385,401
2022-Oct,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,248,258
2022-Oct,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,598,622
2022-Oct,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,440,458
2022-Oct,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,350,364
2022-Oct,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,574,597
2022-Oct,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,428,445
2022-Oct,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,299,311
2022-Oct,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,740,770
2022-Oct,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,177,184
2022-Oct,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,241,251
2022-Oct,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,431,449
2022-Oct,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,521,542
2022-Oct,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,798,830
2022-Oct,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,417,434
2022-Oct,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,174,181
2022-Oct,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,278,289
2022-Oct,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,408,425
2022-Oct,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,787,819
2022-Oct,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,226,235
2022-Oct,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,735,765
2022-Nov,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,701,729
2022-Nov,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,538,560
2022-Nov,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,538,560
2022-Nov,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,358,373
2022-Nov,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,298,310
2022-Nov,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,708,737
2022-Nov,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,476,495
2022-Nov,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,350,364
2022-Nov,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,404,420
2022-Nov,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,486,506
2022-Nov,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,395,411
2022-Nov,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,950,989
2022-Nov,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,203,211
2022-Nov,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,321,334
2022-Nov,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,482,502
2022-Nov,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,381,396
2022-Nov,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,674,701
2022-Nov,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,365,380
2022-Nov,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,169,176
2022-Nov,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,332,346
2022-Nov,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,356,370
2022-Nov,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,1078,1122
2022-Nov,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,223,232
2022-Nov,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,1210,1259
2022-May,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,593,640
2022-May,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,293,316
2022-May,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,480,518
2022-May,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,690,745
2022-May,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,124,134
2022-May,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,304,328
2022-May,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,196,212
2022-May,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,338,365
2022-May,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,521,562
2022-May,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,258,279
2022-May,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,228,246
2022-May,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,518,559
2022-May,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,144,155
2022-May,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,228,246
2022-May,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,238,257
2022-May,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,589,636
2022-May,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,884,954
2022-May,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,457,493
2022-May,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,116,125
2022-May,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,130,140
2022-May,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,244,263
2022-May,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,354,382
2022-May,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,165,178
2022-May,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,504,544
2022-Mar,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,438,481
2022-Mar,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,318,349
2022-Mar,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,554,609
2022-Mar,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,308,338
2022-Mar,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,154,169
2022-Mar,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,454,499
2022-Mar,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,286,314
2022-Mar,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,470,516
2022-Mar,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,438,481
2022-Mar,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,404,444
2022-Mar,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,348,382
2022-Mar,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,674,740
2022-Mar,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,208,229
2022-Mar,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,268,294
2022-Mar,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,248,272
2022-Mar,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,648,712
2022-Mar,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,674,740
2022-Mar,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,557,612
2022-Mar,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,190,209
2022-Mar,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,263,289
2022-Mar,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,353,388
2022-Mar,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,588,646
2022-Mar,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,154,169
2022-Mar,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,619,680
2022-Jun,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,600,648
2022-Jun,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,396,427
2022-Jun,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,429,463
2022-Jun,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,695,750
2022-Jun,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,116,125
2022-Jun,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,422,456
2022-Jun,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,180,194
2022-Jun,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,344,371
2022-Jun,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,646,697
2022-Jun,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,344,371
2022-Jun,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,227,245
2022-Jun,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,552,596
2022-Jun,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,144,155
2022-Jun,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,218,235
2022-Jun,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,364,393
2022-Jun,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,618,667
2022-Jun,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,685,739
2022-Jun,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,490,529
2022-Jun,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,110,119
2022-Jun,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,161,174
2022-Jun,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,162,175
2022-Jun,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,587,634
2022-Jun,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,165,178
2022-Jun,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,558,602
2022-Jul,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,870,922
2022-Jul,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,268,284
