yyyy-mm,departure_port,departure_lon,departure_lat,arrival_port,arrival_lon,arrival_lat,route,nonimal_fare_(AUD),real_fare_(AUD),normalized_nominal_fare,normalized_real_fare
2020-Feb,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,430,502,0.26063829787234044,0.28336495888678054
2020-Feb,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,163,190,0.08311170212765957,0.08602150537634409
2020-Feb,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,444,518,0.2699468085106383,0.2934851359898798
2020-Dec,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,478,555,0.2925531914893617,0.31688804554079697
2020-Dec,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,393,456,0.2360372340425532,0.25426944971537
2020-Dec,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,542,629,0.3351063829787234,0.36369386464263126
2020-Dec,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,448,520,0.2726063829787234,0.2947501581277672
2020-Dec,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,127,148,0.059175531914893616,0.05945604048070841
2020-Dec,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,461,535,0.28125,0.30423782416192285
2020-Dec,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,238,276,0.13297872340425532,0.14041745730550284
2020-Dec,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,414,481,0.25,0.2700822264389627
2020-Dec,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,454,527,0.2765957446808511,0.2991777356103732
2020-Dec,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,356,413,0.21143617021276595,0.22707147375079065
2020-Dec,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,249,289,0.14029255319148937,0.14864010120177104
2020-Dec,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,738,857,0.4654255319148936,0.5079063883617964
2020-Dec,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,178,207,0.09308510638297872,0.0967741935483871
2020-Dec,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,378,439,0.22606382978723405,0.24351676154332702
2020-Dec,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,384,446,0.2300531914893617,0.24794433902593296
2020-Dec,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,798,927,0.5053191489361702,0.5521821631878557
2020-Dec,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,1008,1171,0.6449468085106383,0.7065148640101202
2020-Dec,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,611,710,0.3809840425531915,0.41492726122707146
2020-Dec,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,166,193,0.0851063829787234,0.08791903858317521
2020-Dec,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,106,123,0.04521276595744681,0.04364326375711575
2020-Dec,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,261,303,0.14827127659574468,0.15749525616698293
2020-Dec,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,608,706,0.37898936170212766,0.41239721695129666
2020-Dec,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,238,276,0.13297872340425532,0.14041745730550284
2020-Dec,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,541,628,0.33444148936170215,0.3630613535736875
2020-Aug,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,468,548,0.2859042553191489,0.312460468058191
2020-Aug,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,236,276,0.13164893617021275,0.14041745730550284
2020-Aug,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,548,642,0.3390957446808511,0.3719165085388994
2020-Aug,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,912,1068,0.5811170212765957,0.6413662239089184
2020-Aug,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,130,152,0.061170212765957445,0.06198608475648324
2020-Aug,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,578,677,0.35904255319148937,0.39405439595192915
2020-Aug,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,172,202,0.08909574468085106,0.09361163820366857
2020-Aug,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,430,504,0.26063829787234044,0.2846299810246679
2020-Aug,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,538,630,0.3324468085106383,0.36432637571157495
2020-Aug,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,277,324,0.1589095744680851,0.17077798861480076
2020-Aug,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,198,232,0.10638297872340426,0.11258697027197975
2020-Aug,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,690,808,0.43351063829787234,0.4769133459835547
2020-Aug,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,158,185,0.0797872340425532,0.08285895003162555
2020-Aug,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,378,443,0.22606382978723405,0.24604680581910182
2020-Aug,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,469,549,0.2865691489361702,0.31309297912713474
2020-Aug,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,310,363,0.18085106382978725,0.1954459203036053
2020-Aug,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,598,700,0.3723404255319149,0.40860215053763443
2020-Aug,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,222,260,0.12234042553191489,0.13029728020240355
2020-Aug,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,156,183,0.07845744680851063,0.08159392789373814
2020-Aug,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,183,214,0.09640957446808511,0.10120177103099304
2020-Aug,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,618,724,0.38563829787234044,0.42378241619228335
2020-Aug,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,231,271,0.1283244680851064,0.13725490196078433
2020-Aug,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,674,789,0.4228723404255319,0.4648956356736243
2020-Apr,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,130,155,0.061170212765957445,0.06388361796331436
2020-Apr,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,162,193,0.08244680851063829,0.08791903858317521
2020-Apr,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,650,773,0.40691489361702127,0.454775458570525
2020-Apr,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,369,439,0.22007978723404256,0.24351676154332702
2020-Apr,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,690,821,0.43351063829787234,0.48513598987982287
2020-Apr,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,144,171,0.07047872340425532,0.07400379506641366
2020-Apr,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,434,516,0.2632978723404255,0.2922201138519924
2020-Apr,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,384,457,0.2300531914893617,0.2549019607843137
2020-Apr,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,218,259,0.1196808510638298,0.12966476913345984
2020-Apr,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,128,152,0.0598404255319149,0.06198608475648324
2020-Apr,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,618,735,0.38563829787234044,0.4307400379506641
2020-Apr,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,146,174,0.07180851063829788,0.07590132827324478
2020-Apr,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,781,929,0.4940159574468085,0.5534471853257432
2019-Sep,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,628,741,0.39228723404255317,0.43453510436432635
2019-Sep,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,352,415,0.20877659574468085,0.22833649588867805
2019-Sep,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,536,632,0.33111702127659576,0.3655913978494624
2019-Sep,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,478,564,0.2925531914893617,0.3225806451612903
2019-Sep,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,179,211,0.09375,0.09930423782416192
2019-Sep,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,367,433,0.21875,0.23972169512966476
2019-Sep,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,225,265,0.12433510638297872,0.13345983554712207
2019-Sep,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,266,314,0.15159574468085107,0.1644528779253637
2019-Sep,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,230,271,0.1276595744680851,0.13725490196078433
2019-Sep,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,333,393,0.19614361702127658,0.2144212523719165
2019-Sep,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,219,258,0.12034574468085106,0.12903225806451613
2019-Sep,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,660,778,0.41356382978723405,0.4579380139152435
2019-Sep,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,147,173,0.07247340425531915,0.07526881720430108
2019-Sep,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,250,295,0.14095744680851063,0.15243516761543327
2019-Sep,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,310,366,0.18085106382978725,0.19734345351043645
2019-Sep,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,535,631,0.3304521276595745,0.36495888678051863
2019-Sep,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,738,870,0.4654255319148936,0.5161290322580645
2019-Sep,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,430,507,0.26063829787234044,0.286527514231499
2019-Sep,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,118,139,0.05319148936170213,0.053763440860215055
2019-Sep,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,194,229,0.10372340425531915,0.11068943706514864
2019-Sep,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,188,222,0.09973404255319149,0.1062618595825427
2019-Sep,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,400,472,0.24069148936170212,0.26438962681846934
2019-Sep,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,161,190,0.08178191489361702,0.08602150537634409
2019-Sep,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,494,583,0.30319148936170215,0.33459835547122074
2019-Oct,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,568,665,0.3523936170212766,0.3864642631246047
2019-Oct,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,244,286,0.13696808510638298,0.1467425679949399
2019-Oct,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,536,628,0.33111702127659576,0.3630613535736875
2019-Oct,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,384,450,0.2300531914893617,0.2504743833017078
2019-Oct,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,110,129,0.047872340425531915,0.04743833017077799
2019-Oct,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,344,403,0.20345744680851063,0.22074636306135356
2019-Oct,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,177,207,0.09242021276595745,0.0967741935483871
2019-Oct,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,226,265,0.125,0.13345983554712207
2019-Oct,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,239,280,0.13364361702127658,0.14294750158127767
2019-Oct,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,333,390,0.19614361702127658,0.2125237191650854
2019-Oct,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,194,227,0.10372340425531915,0.10942441492726122
2019-Oct,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,660,773,0.41356382978723405,0.454775458570525
2019-Oct,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,130,152,0.061170212765957445,0.06198608475648324
2019-Oct,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,195,228,0.10438829787234043,0.11005692599620494
2019-Oct,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,310,363,0.18085106382978725,0.1954459203036053
2019-Oct,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,409,479,0.2466755319148936,0.26881720430107525
2019-Oct,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,609,713,0.3796542553191489,0.4168247944339026
2019-Oct,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,348,408,0.20611702127659576,0.2239089184060721
2019-Oct,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,131,153,0.061835106382978726,0.06261859582542695
2019-Oct,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,123,144,0.05651595744680851,0.056925996204933584
2019-Oct,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,208,244,0.11303191489361702,0.12017710309930424
2019-Oct,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,354,415,0.21010638297872342,0.22833649588867805
2019-Oct,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,149,174,0.07380319148936171,0.07590132827324478
2019-Oct,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,420,492,0.25398936170212766,0.27703984819734345
2019-Nov,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,508,595,0.3125,0.3421884882985452
2019-Nov,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,232,272,0.12898936170212766,0.137887413029728
2019-Nov,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,470,551,0.2872340425531915,0.3143580012650221
2019-Nov,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,448,525,0.2726063829787234,0.29791271347248577
2019-Nov,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,172,201,0.08909574468085106,0.09297912713472485
2019-Nov,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,424,497,0.2566489361702128,0.280202403542062
2019-Nov,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,188,220,0.09973404255319149,0.10499683744465528
2019-Nov,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,236,276,0.13164893617021275,0.14041745730550284
2019-Nov,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,285,334,0.16422872340425532,0.17710309930423782
2019-Nov,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,402,471,0.24202127659574468,0.2637571157495256
2019-Nov,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,242,283,0.1356382978723404,0.14484503478810878
2019-Nov,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,715,837,0.45013297872340424,0.4952561669829222
2019-Nov,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,140,164,0.0678191489361702,0.06957621758380772
2019-Nov,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,226,265,0.125,0.13345983554712207
2019-Nov,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,310,363,0.18085106382978725,0.1954459203036053
2019-Nov,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,425,498,0.25731382978723405,0.2808349146110057
2019-Nov,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,458,536,0.27925531914893614,0.30487033523086654
2019-Nov,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,378,443,0.22606382978723405,0.24604680581910182
2019-Nov,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,120,140,0.05452127659574468,0.05439595192915876
2019-Nov,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,134,157,0.06382978723404255,0.06514864010120178
2019-Nov,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,200,234,0.1077127659574468,0.11385199240986717
2019-Nov,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,392,459,0.23537234042553193,0.25616698292220114
2019-Nov,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,154,180,0.07712765957446809,0.07969639468690702
2019-Nov,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,444,520,0.2699468085106383,0.2947501581277672
2019-May,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,709,841,0.4461436170212766,0.49778621125869704
2019-May,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,180,213,0.09441489361702128,0.10056925996204934
2019-May,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,470,557,0.2872340425531915,0.3181530676786844
2019-May,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,478,567,0.2925531914893617,0.32447817836812143
2019-May,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,106,126,0.04521276595744681,0.04554079696394687
2019-May,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,317,376,0.18550531914893617,0.2036685641998735
2019-May,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,130,154,0.061170212765957445,0.06325110689437065
2019-May,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,418,496,0.2526595744680851,0.27956989247311825
2019-May,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,229,271,0.12699468085106383,0.13725490196078433
2019-May,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,190,225,0.10106382978723404,0.10815939278937381
2019-May,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,170,201,0.08776595744680851,0.09297912713472485
2019-May,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,660,783,0.41356382978723405,0.46110056925996207
2019-May,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,115,136,0.0511968085106383,0.05186590765338393
2019-May,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,175,207,0.09109042553191489,0.0967741935483871
2019-May,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,310,368,0.18085106382978725,0.19860847564832385
2019-May,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,366,434,0.21808510638297873,0.24035420619860848
2019-May,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,776,920,0.49069148936170215,0.5477545857052498
2019-May,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,483,573,0.2958776595744681,0.32827324478178366
2019-May,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,94,111,0.03723404255319149,0.036053130929791274
2019-May,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,169,200,0.08710106382978723,0.09234661606578115
2019-May,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,324,384,0.1901595744680851,0.20872865275142316
2019-May,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,274,325,0.15691489361702127,0.17141049968374447
2019-May,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,125,148,0.05784574468085106,0.05945604048070841
2019-May,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,375,445,0.22406914893617022,0.24731182795698925
2019-Mar,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,510,608,0.31382978723404253,0.3504111321948134
2019-Mar,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,212,253,0.11569148936170212,0.12586970271979758
2019-Mar,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,504,601,0.3098404255319149,0.3459835547122075
2019-Mar,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,318,379,0.18617021276595744,0.20556609740670462
2019-Mar,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,132,158,0.0625,0.06578115117014548
